Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,Manufacturer,City
CA-2020-00441,2020-11-18 02:11:06.333166584,First Class,CUST-0441,Customer 441,Consumer,New York,Office Supplies,Labels,408.51,3,0.43,-56.54,East,Lenovo,New York City
CA-2020-00442,2020-11-18 19:42:49.884942472,Same Day,CUST-0442,Customer 442,Corporate,California,Furniture,Furnishings,400.53,3,0.22,-36.76,West,Microsoft,San Diego
CA-2020-00443,2020-11-19 13:14:33.436718360,Standard Class,CUST-0443,Customer 443,Home Office,Texas,Furniture,Furnishings,81.04,1,0.35,18.76,Central,Microsoft,Austin
CA-2020-00444,2020-11-20 06:46:16.988494248,First Class,CUST-0444,Customer 444,Home Office,Florida,Office Supplies,Binders,333.75,8,0.43,53.57,South,HP,Tampa
CA-2020-00445,2020-11-21 00:18:00.540270136,First Class,CUST-0445,Customer 445,Corporate,Texas,Office Supplies,Storage,446.69,6,0.38,-40.7,Central,Microsoft,Dallas
CA-2020-00446,2020-11-21 17:49:44.092046024,Standard Class,CUST-0446,Customer 446,Home Office,Texas,Office Supplies,Labels,113.17,7,0.16,195.48,Central,Dell,Dallas
CA-2020-00447,2020-11-22 11:21:27.643821912,Second Class,CUST-0447,Customer 447,Corporate,New York,Technology,Phones,253.34,8,0.02,41.54,East,Microsoft,Buffalo
CA-2020-00448,2020-11-23 04:53:11.195597800,Same Day,CUST-0448,Customer 448,Consumer,California,Office Supplies,Labels,48.86,7,0.27,99.86,West,Apple,San Francisco
CA-2020-00449,2020-11-23 22:24:54.747373688,First Class,CUST-0449,Customer 449,Consumer,New York,Furniture,Tables,260.1,7,0.18,163.74,East,Apple,New York City
CA-2020-00450,2020-11-24 15:56:38.299149576,Same Day,CUST-0450,Customer 450,Corporate,Texas,Technology,Phones,387.8,1,0.44,190.2,Central,Lenovo,Austin
CA-2020-00451,2020-11-25 09:28:21.850925464,Standard Class,CUST-0451,Customer 451,Consumer,California,Furniture,Chairs,469.1,1,0.49,80.73,West,Samsung,San Francisco
CA-2020-00452,2020-11-26 03:00:05.402701352,Standard Class,CUST-0452,Customer 452,Consumer,California,Office Supplies,Labels,216.38,9,0.47,103.06,West,Apple,San Diego
CA-2020-00453,2020-11-26 20:31:48.954477240,First Class,CUST-0453,Customer 453,Corporate,California,Technology,Accessories,374.8,5,0.32,-11.95,West,Microsoft,Los Angeles
CA-2020-00454,2020-11-27 14:03:32.506253128,First Class,CUST-0454,Customer 454,Consumer,Texas,Furniture,Tables,385.14,1,0.34,-71.91,Central,Lenovo,Houston
CA-2020-00455,2020-11-28 07:35:16.058029016,Second Class,CUST-0455,Customer 455,Consumer,Florida,Technology,Machines,402.73,9,0.46,98.62,South,HP,Orlando
CA-2020-00456,2020-11-29 01:06:59.609804904,First Class,CUST-0456,Customer 456,Consumer,Florida,Technology,Copiers,159.07,6,0.24,8.82,South,HP,Tampa
CA-2020-00457,2020-11-29 18:38:43.161580792,Same Day,CUST-0457,Customer 457,Consumer,New York,Technology,Copiers,85.45,4,0.31,26.7,East,HP,Buffalo
CA-2020-00458,2020-11-30 12:10:26.713356680,First Class,CUST-0458,Customer 458,Corporate,New York,Technology,Accessories,153.86,7,0.06,-9.44,East,Dell,New York City
CA-2020-00459,2020-12-01 05:42:10.265132568,First Class,CUST-0459,Customer 459,Consumer,Florida,Technology,Phones,101.19,9,0.31,-80.88,South,Dell,Miami
CA-2020-00460,2020-12-01 23:13:53.816908456,Standard Class,CUST-0460,Customer 460,Home Office,New York,Furniture,Tables,214.59,4,0.43,122.05,East,Samsung,Rochester
CA-2020-00461,2020-12-02 16:45:37.368684344,Standard Class,CUST-0461,Customer 461,Home Office,Florida,Furniture,Furnishings,366.53,9,0.16,-77.0,South,Apple,Miami
CA-2020-00462,2020-12-03 10:17:20.920460232,Same Day,CUST-0462,Customer 462,Home Office,Texas,Office Supplies,Binders,260.89,2,0.45,0.65,Central,Lenovo,Houston
CA-2020-00463,2020-12-04 03:49:04.472236120,Second Class,CUST-0463,Customer 463,Consumer,Illinois,Furniture,Furnishings,235.48,3,0.02,-82.28,Central,HP,Chicago
CA-2020-00464,2020-12-04 21:20:48.024012008,Standard Class,CUST-0464,Customer 464,Consumer,Texas,Technology,Phones,20.04,5,0.32,53.43,Central,Microsoft,Austin
CA-2020-00465,2020-12-05 14:52:31.575787896,First Class,CUST-0465,Customer 465,Home Office,California,Technology,Phones,379.03,2,0.11,116.06,West,Microsoft,San Diego
CA-2020-00466,2020-12-06 08:24:15.127563784,Same Day,CUST-0466,Customer 466,Corporate,California,Office Supplies,Paper,102.8,1,0.35,-48.94,West,Lenovo,San Diego
CA-2020-00467,2020-12-07 01:55:58.679339672,First Class,CUST-0467,Customer 467,Home Office,California,Technology,Copiers,139.23,4,0.37,33.42,West,Dell,Los Angeles
CA-2020-00468,2020-12-07 19:27:42.231115560,Second Class,CUST-0468,Customer 468,Home Office,Florida,Furniture,Furnishings,176.57,8,0.15,-90.5,South,Samsung,Tampa
CA-2020-00469,2020-12-08 12:59:25.782891448,First Class,CUST-0469,Customer 469,Consumer,New York,Office Supplies,Storage,258.59,9,0.1,-87.83,East,HP,Rochester
CA-2020-00470,2020-12-09 06:31:09.334667336,First Class,CUST-0470,Customer 470,Consumer,California,Furniture,Furnishings,409.44,7,0.09,89.8,West,Dell,San Diego
CA-2020-00471,2020-12-10 00:02:52.886443224,Same Day,CUST-0471,Customer 471,Corporate,New York,Furniture,Tables,311.34,8,0.17,-28.79,East,Dell,New York City
CA-2020-00472,2020-12-10 17:34:36.438219112,Standard Class,CUST-0472,Customer 472,Home Office,Texas,Furniture,Bookcases,30.03,6,0.32,19.45,Central,Lenovo,Dallas
CA-2020-00473,2020-12-11 11:06:19.989995000,Same Day,CUST-0473,Customer 473,Home Office,California,Office Supplies,Binders,361.44,4,0.5,123.43,West,Samsung,San Diego
CA-2020-00474,2020-12-12 04:38:03.541770888,Same Day,CUST-0474,Customer 474,Corporate,Illinois,Technology,Accessories,27.55,5,0.06,196.54,Central,Samsung,Springfield
CA-2020-00475,2020-12-12 22:09:47.093546776,First Class,CUST-0475,Customer 475,Home Office,New York,Office Supplies,Labels,41.13,9,0.21,165.37,East,Microsoft,Buffalo
CA-2020-00476,2020-12-13 15:41:30.645322660,First Class,CUST-0476,Customer 476,Home Office,California,Office Supplies,Paper,490.44,2,0.42,38.6,West,HP,San Francisco
CA-2020-00477,2020-12-14 09:13:14.197098548,Same Day,CUST-0477,Customer 477,Consumer,California,Furniture,Furnishings,196.87,7,0.24,-8.2,West,Lenovo,Los Angeles
CA-2020-00478,2020-12-15 02:44:57.748874436,Same Day,CUST-0478,Customer 478,Corporate,New York,Office Supplies,Storage,123.21,2,0.24,27.92,East,Apple,Buffalo
CA-2020-00479,2020-12-15 20:16:41.300650324,First Class,CUST-0479,Customer 479,Corporate,Illinois,Technology,Machines,314.31,7,0.21,169.37,Central,Lenovo,Springfield
CA-2020-00480,2020-12-16 13:48:24.852426212,First Class,CUST-0480,Customer 480,Home Office,Texas,Office Supplies,Labels,360.94,2,0.3,163.84,Central,Samsung,Austin
CA-2020-00481,2020-12-17 07:20:08.404202100,Same Day,CUST-0481,Customer 481,Home Office,New York,Office Supplies,Storage,300.83,8,0.02,37.39,East,Samsung,New York City
CA-2020-00482,2020-12-18 00:51:51.955977988,Standard Class,CUST-0482,Customer 482,Corporate,Florida,Furniture,Chairs,477.4,6,0.01,114.85,South,Lenovo,Orlando
CA-2020-00483,2020-12-18 18:23:35.507753876,Standard Class,CUST-0483,Customer 483,Consumer,California,Furniture,Tables,146.56,3,0.42,-24.81,West,HP,Los Angeles
CA-2020-00484,2020-12-19 11:55:19.059529764,First Class,CUST-0484,Customer 484,Consumer,California,Office Supplies,Labels,34.68,8,0.38,159.24,West,Dell,San Francisco
CA-2020-00485,2020-12-20 05:27:02.611305652,Standard Class,CUST-0485,Customer 485,Home Office,Texas,Furniture,Furnishings,247.13,3,0.41,0.13,Central,Microsoft,Houston
CA-2020-00486,2020-12-20 22:58:46.163081540,First Class,CUST-0486,Customer 486,Home Office,Illinois,Furniture,Tables,454.75,5,0.34,177.37,Central,Lenovo,Chicago
CA-2020-00487,2020-12-21 16:30:29.714857428,Same Day,CUST-0487,Customer 487,Home Office,Illinois,Office Supplies,Paper,221.69,4,0.1,-67.29,Central,Apple,Springfield
CA-2020-00488,2020-12-22 10:02:13.266633316,Second Class,CUST-0488,Customer 488,Consumer,California,Office Supplies,Binders,40.72,7,0.41,74.82,West,Microsoft,Los Angeles
CA-2020-00489,2020-12-23 03:33:56.818409204,Second Class,CUST-0489,Customer 489,Corporate,Texas,Office Supplies,Labels,456.24,5,0.11,-87.79,Central,Apple,Austin
CA-2020-00490,2020-12-23 21:05:40.370185092,Second Class,CUST-0490,Customer 490,Corporate,Texas,Office Supplies,Paper,212.64,2,0.06,167.65,Central,Apple,Houston
CA-2020-00491,2020-12-24 14:37:23.921960980,First Class,CUST-0491,Customer 491,Home Office,New York,Technology,Copiers,252.75,9,0.17,-65.94,East,Apple,Rochester
CA-2020-00492,2020-12-25 08:09:07.473736868,Second Class,CUST-0492,Customer 492,Corporate,Texas,Furniture,Chairs,47.22,4,0.21,89.1,Central,HP,Dallas
CA-2020-00493,2020-12-26 01:40:51.025512756,Standard Class,CUST-0493,Customer 493,Corporate,Texas,Furniture,Tables,248.05,1,0.14,107.77,Central,Dell,Austin
CA-2020-00494,2020-12-26 19:12:34.577288644,First Class,CUST-0494,Customer 494,Corporate,Florida,Technology,Machines,462.56,5,0.03,75.55,South,Lenovo,Orlando
CA-2020-00495,2020-12-27 12:44:18.129064532,Second Class,CUST-0495,Customer 495,Consumer,New York,Office Supplies,Binders,325.68,7,0.37,190.34,East,Microsoft,Buffalo
CA-2020-00496,2020-12-28 06:16:01.680840420,Same Day,CUST-0496,Customer 496,Consumer,California,Furniture,Tables,24.41,9,0.12,89.77,West,Dell,San Francisco
CA-2020-00497,2020-12-28 23:47:45.232616308,Second Class,CUST-0497,Customer 497,Corporate,Illinois,Technology,Phones,42.81,1,0.33,19.07,Central,HP,Naperville
CA-2020-00498,2020-12-29 17:19:28.784392196,Same Day,CUST-0498,Customer 498,Consumer,Texas,Furniture,Furnishings,129.27,9,0.19,59.25,Central,HP,Dallas
CA-2020-00499,2020-12-30 10:51:12.336168084,Same Day,CUST-0499,Customer 499,Consumer,Texas,Office Supplies,Labels,346.15,3,0.34,9.17,Central,Lenovo,Dallas
CA-2020-00500,2020-12-31 04:22:55.887943972,Second Class,CUST-0500,Customer 500,Home Office,Illinois,Technology,Accessories,93.75,8,0.44,159.81,Central,Dell,Chicago
CA-2020-00501,2020-12-31 21:54:39.439719860,Standard Class,CUST-0501,Customer 501,Home Office,Texas,Office Supplies,Binders,413.09,4,0.41,119.52,Central,Samsung,Houston
CA-2020-00502,2021-01-01 15:26:22.991495748,First Class,CUST-0502,Customer 502,Consumer,Texas,Office Supplies,Binders,191.03,9,0.24,106.6,Central,Lenovo,Houston
CA-2020-00503,2021-01-02 08:58:06.543271636,Second Class,CUST-0503,Customer 503,Home Office,Illinois,Furniture,Tables,188.62,3,0.29,-62.53,Central,Microsoft,Springfield
CA-2020-00504,2021-01-03 02:29:50.095047524,Same Day,CUST-0504,Customer 504,Consumer,California,Furniture,Tables,137.35,6,0.28,182.65,West,Samsung,Los Angeles
CA-2020-00505,2021-01-03 20:01:33.646823412,Second Class,CUST-0505,Customer 505,Home Office,New York,Technology,Accessories,267.65,6,0.12,106.36,East,Apple,Buffalo
CA-2020-00506,2021-01-04 13:33:17.198599300,First Class,CUST-0506,Customer 506,Consumer,California,Furniture,Chairs,407.48,8,0.24,-11.06,West,Lenovo,San Francisco
CA-2020-00507,2021-01-05 07:05:00.750375188,First Class,CUST-0507,Customer 507,Consumer,Florida,Office Supplies,Binders,129.24,8,0.13,88.65,South,Dell,Orlando
CA-2020-00508,2021-01-06 00:36:44.302151076,Second Class,CUST-0508,Customer 508,Home Office,Florida,Technology,Machines,346.04,4,0.36,191.58,South,Dell,Orlando
CA-2020-00509,2021-01-06 18:08:27.853926964,Second Class,CUST-0509,Customer 509,Home Office,Texas,Office Supplies,Storage,214.37,4,0.23,155.47,Central,Dell,Austin
CA-2020-00510,2021-01-07 11:40:11.405702852,Second Class,CUST-0510,Customer 510,Corporate,New York,Furniture,Furnishings,242.02,3,0.16,81.0,East,Lenovo,Buffalo
CA-2020-00511,2021-01-08 05:11:54.957478740,Standard Class,CUST-0511,Customer 511,Home Office,New York,Office Supplies,Binders,235.61,2,0.19,-19.19,East,Apple,Rochester
CA-2020-00512,2021-01-08 22:43:38.509254628,First Class,CUST-0512,Customer 512,Home Office,Illinois,Furniture,Chairs,426.81,9,0.25,110.7,Central,Apple,Springfield
CA-2020-00513,2021-01-09 16:15:22.061030516,Standard Class,CUST-0513,Customer 513,Consumer,California,Furniture,Tables,34.24,6,0.13,185.85,West,Apple,San Diego
CA-2020-00514,2021-01-10 09:47:05.612806404,Standard Class,CUST-0514,Customer 514,Corporate,Illinois,Furniture,Bookcases,435.58,6,0.38,-18.26,Central,HP,Springfield
CA-2020-00515,2021-01-11 03:18:49.164582292,Second Class,CUST-0515,Customer 515,Home Office,New York,Technology,Copiers,52.12,2,0.44,2.03,East,HP,Rochester
CA-2020-00516,2021-01-11 20:50:32.716358180,Same Day,CUST-0516,Customer 516,Consumer,California,Office Supplies,Storage,325.49,8,0.14,143.13,West,Lenovo,San Diego
CA-2020-00517,2021-01-12 14:22:16.268134068,Same Day,CUST-0517,Customer 517,Consumer,New York,Office Supplies,Storage,172.07,9,0.4,26.56,East,Lenovo,Buffalo
CA-2020-00518,2021-01-13 07:53:59.819909956,Second Class,CUST-0518,Customer 518,Consumer,California,Office Supplies,Paper,214.15,1,0.21,-5.09,West,Microsoft,San Diego
CA-2020-00519,2021-01-14 01:25:43.371685844,Standard Class,CUST-0519,Customer 519,Home Office,New York,Office Supplies,Binders,228.23,8,0.48,138.38,East,Microsoft,Rochester
CA-2020-00520,2021-01-14 18:57:26.923461732,Second Class,CUST-0520,Customer 520,Home Office,California,Furniture,Tables,477.14,2,0.14,192.81,West,Apple,San Diego
CA-2020-00521,2021-01-15 12:29:10.475237620,Standard Class,CUST-0521,Customer 521,Home Office,Texas,Office Supplies,Storage,29.73,5,0.43,52.08,Central,Apple,Austin
CA-2020-00522,2021-01-16 06:00:54.027013508,First Class,CUST-0522,Customer 522,Home Office,Texas,Furniture,Furnishings,327.1,8,0.28,198.92,Central,Dell,Austin
CA-2020-00523,2021-01-16 23:32:37.578789396,Second Class,CUST-0523,Customer 523,Consumer,Illinois,Technology,Machines,474.88,7,0.21,167.06,Central,Microsoft,Springfield
CA-2020-00524,2021-01-17 17:04:21.130565284,Standard Class,CUST-0524,Customer 524,Consumer,Illinois,Furniture,Furnishings,154.08,2,0.44,-34.98,Central,Microsoft,Naperville
CA-2020-00525,2021-01-18 10:36:04.682341172,First Class,CUST-0525,Customer 525,Home Office,Illinois,Office Supplies,Paper,308.13,1,0.21,181.4,Central,Apple,Springfield
CA-2020-00526,2021-01-19 04:07:48.234117060,Second Class,CUST-0526,Customer 526,Corporate,Illinois,Office Supplies,Binders,108.02,2,0.25,149.64,Central,Lenovo,Naperville
CA-2020-00527,2021-01-19 21:39:31.785892948,First Class,CUST-0527,Customer 527,Home Office,Florida,Office Supplies,Storage,272.88,2,0.29,97.43,South,HP,Tampa
CA-2020-00528,2021-01-20 15:11:15.337668836,Same Day,CUST-0528,Customer 528,Consumer,California,Furniture,Bookcases,403.59,8,0.21,132.53,West,Lenovo,Los Angeles
CA-2020-00529,2021-01-21 08:42:58.889444724,First Class,CUST-0529,Customer 529,Home Office,Illinois,Furniture,Chairs,58.8,7,0.33,132.98,Central,Samsung,Chicago
CA-2020-00530,2021-01-22 02:14:42.441220612,Second Class,CUST-0530,Customer 530,Corporate,California,Office Supplies,Paper,205.93,7,0.45,-12.72,West,Lenovo,Los Angeles
CA-2020-00531,2021-01-22 19:46:25.992996500,Same Day,CUST-0531,Customer 531,Corporate,California,Technology,Machines,51.76,2,0.15,134.32,West,Lenovo,San Francisco
CA-2020-00532,2021-01-23 13:18:09.544772388,Same Day,CUST-0532,Customer 532,Home Office,Florida,Furniture,Chairs,18.52,1,0.38,-14.02,South,Apple,Tampa
CA-2020-00533,2021-01-24 06:49:53.096548276,Same Day,CUST-0533,Customer 533,Consumer,New York,Furniture,Furnishings,86.56,7,0.25,117.59,East,Apple,Rochester
CA-2020-00534,2021-01-25 00:21:36.648324164,Same Day,CUST-0534,Customer 534,Home Office,New York,Office Supplies,Paper,327.54,1,0.02,30.91,East,Dell,New York City
CA-2020-00535,2021-01-25 17:53:20.200100052,Standard Class,CUST-0535,Customer 535,Consumer,California,Technology,Machines,476.65,6,0.1,56.29,West,HP,San Francisco
CA-2020-00536,2021-01-26 11:25:03.751875940,Second Class,CUST-0536,Customer 536,Home Office,New York,Office Supplies,Paper,76.24,2,0.17,115.53,East,Microsoft,Buffalo
CA-2020-00537,2021-01-27 04:56:47.303651828,Second Class,CUST-0537,Customer 537,Corporate,Texas,Office Supplies,Labels,122.23,2,0.17,38.09,Central,HP,Houston
CA-2020-00538,2021-01-27 22:28:30.855427716,First Class,CUST-0538,Customer 538,Corporate,Florida,Office Supplies,Paper,216.8,8,0.1,-32.44,South,Apple,Orlando
CA-2020-00539,2021-01-28 16:00:14.407203604,Second Class,CUST-0539,Customer 539,Corporate,New York,Office Supplies,Storage,134.13,4,0.5,-85.01,East,Lenovo,Buffalo
CA-2020-00540,2021-01-29 09:31:57.958979492,First Class,CUST-0540,Customer 540,Home Office,California,Technology,Accessories,380.77,5,0.14,103.48,West,Lenovo,San Francisco
CA-2020-00541,2021-01-30 03:03:41.510755380,Standard Class,CUST-0541,Customer 541,Home Office,California,Technology,Accessories,108.83,2,0.43,124.45,West,Dell,San Diego
CA-2020-00542,2021-01-30 20:35:25.062531268,First Class,CUST-0542,Customer 542,Home Office,California,Office Supplies,Paper,265.11,7,0.41,1.35,West,Apple,San Francisco
CA-2020-00543,2021-01-31 14:07:08.614307156,Second Class,CUST-0543,Customer 543,Corporate,Texas,Technology,Machines,489.79,8,0.0,21.06,Central,Microsoft,Dallas
CA-2020-00544,2021-02-01 07:38:52.166083044,Same Day,CUST-0544,Customer 544,Home Office,Illinois,Office Supplies,Binders,15.23,4,0.02,-5.79,Central,Dell,Chicago
CA-2020-00545,2021-02-02 01:10:35.717858932,Standard Class,CUST-0545,Customer 545,Corporate,Florida,Furniture,Tables,238.33,7,0.43,22.18,South,Samsung,Tampa
CA-2020-00546,2021-02-02 18:42:19.269634820,First Class,CUST-0546,Customer 546,Home Office,Texas,Technology,Copiers,196.24,1,0.36,171.38,Central,Lenovo,Dallas
CA-2020-00547,2021-02-03 12:14:02.821410708,First Class,CUST-0547,Customer 547,Home Office,Texas,Furniture,Furnishings,266.47,8,0.17,36.78,Central,Apple,Houston
CA-2020-00548,2021-02-04 05:45:46.373186596,Second Class,CUST-0548,Customer 548,Home Office,Texas,Technology,Copiers,399.81,5,0.37,100.9,Central,Apple,Dallas
CA-2020-00549,2021-02-04 23:17:29.924962480,Standard Class,CUST-0549,Customer 549,Corporate,California,Furniture,Chairs,423.53,8,0.43,17.91,West,Dell,San Diego
CA-2020-00550,2021-02-05 16:49:13.476738368,First Class,CUST-0550,Customer 550,Corporate,New York,Office Supplies,Storage,263.29,8,0.04,-98.57,East,Microsoft,Buffalo
CA-2020-00551,2021-02-06 10:20:57.028514256,Standard Class,CUST-0551,Customer 551,Corporate,Florida,Office Supplies,Binders,492.98,5,0.35,-23.4,South,Dell,Orlando
CA-2020-00552,2021-02-07 03:52:40.580290144,Second Class,CUST-0552,Customer 552,Corporate,New York,Technology,Accessories,381.99,4,0.19,-98.32,East,Apple,Rochester
CA-2020-00553,2021-02-07 21:24:24.132066032,Standard Class,CUST-0553,Customer 553,Consumer,California,Office Supplies,Paper,174.52,4,0.16,85.54,West,Microsoft,San Diego
CA-2020-00554,2021-02-08 14:56:07.683841920,Same Day,CUST-0554,Customer 554,Corporate,California,Office Supplies,Labels,87.01,8,0.32,129.67,West,Microsoft,San Diego
CA-2020-00555,2021-02-09 08:27:51.235617808,Same Day,CUST-0555,Customer 555,Home Office,Florida,Technology,Machines,323.49,7,0.19,-70.21,South,Microsoft,Orlando
CA-2020-00556,2021-02-10 01:59:34.787393696,Second Class,CUST-0556,Customer 556,Corporate,Illinois,Furniture,Furnishings,146.12,1,0.23,62.11,Central,Samsung,Chicago
CA-2020-00557,2021-02-10 19:31:18.339169584,First Class,CUST-0557,Customer 557,Corporate,Florida,Technology,Accessories,158.8,4,0.16,-14.23,South,Apple,Orlando
CA-2020-00558,2021-02-11 13:03:01.890945472,First Class,CUST-0558,Customer 558,Corporate,New York,Office Supplies,Storage,31.22,9,0.08,-73.97,East,HP,Buffalo
CA-2020-00559,2021-02-12 06:34:45.442721360,Same Day,CUST-0559,Customer 559,Home Office,Illinois,Office Supplies,Labels,431.84,6,0.41,8.95,Central,Samsung,Springfield
CA-2020-00560,2021-02-13 00:06:28.994497248,Standard Class,CUST-0560,Customer 560,Consumer,Illinois,Furniture,Furnishings,487.18,4,0.28,168.0,Central,Apple,Chicago
CA-2020-00561,2021-02-13 17:38:12.546273136,First Class,CUST-0561,Customer 561,Corporate,New York,Office Supplies,Labels,240.21,5,0.28,6.66,East,Microsoft,Rochester
